file,tests,stratified,splits,k,weight,metric,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
pima-diabetes.csv,crossvalidation,not,2,3,uniform,euclidean,0.6692708333333333,0.6385011418981064,0.6315933903857633,0.6276407184926667,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation,not,3,3,uniform,euclidean,0.6588541666666666,0.6147185714217677,0.6018488710311153,0.6030878155809304,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation,not,5,3,uniform,euclidean,0.6641201935319583,0.6272470093503107,0.6198186208420869,0.6194341753504147,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation,not,10,3,uniform,euclidean,0.6326555023923446,0.5880152689155317,0.5855051511173407,0.5842210175184704,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation,strat,2,3,uniform,euclidean,0.65625,0.6144469823771357,0.6061492537313433,0.6085629903484366,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation,strat,3,3,uniform,euclidean,0.6705440477098752,0.6289274796090851,0.6145959198429999,0.6174738821784187,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation,strat,5,3,uniform,euclidean,0.6419064595535183,0.6003476679769782,0.5950908455625437,0.5957061345064137,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation,strat,10,3,uniform,euclidean,0.6471120984278879,0.607386815955587,0.5989430199430199,0.598472250136685,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,1,uniform,manhattan,0.6120642515379358,0.5699935142449473,0.5700284900284901,0.5685920389617573,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,1,uniform,euclidean,0.598820915926179,0.5610744376190397,0.5611623931623931,0.5603586027233046,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,2,uniform,manhattan,0.6185064935064934,0.5105629632511589,0.5110626780626781,0.48132381758779735,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,2,uniform,euclidean,0.632758031442242,0.5592268747909396,0.5293048433048433,0.508591303613489,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,3,uniform,manhattan,0.6485304169514695,0.6025914335198472,0.5993760683760684,0.5983205155179717,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,3,uniform,euclidean,0.648462064251538,0.6068843441589091,0.6008660968660969,0.6017729220532312,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,4,uniform,manhattan,0.6705228981544771,0.6292572136435586,0.5765498575498575,0.5667387230418394,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,4,uniform,euclidean,0.6770505809979495,0.6400888690488091,0.5883646723646724,0.5837197822141197,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,5,uniform,manhattan,0.6756322624743678,0.6342499136687889,0.6166125356125356,0.618851787442698,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,5,uniform,euclidean,0.6979323308270676,0.6656672876789451,0.6445470085470086,0.6488472348430381,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,7,uniform,manhattan,0.708356117566644,0.6753992845692817,0.6531139601139601,0.6568404053296683,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,7,uniform,euclidean,0.700580997949419,0.6717030102528468,0.6427834757834758,0.6465103635865797,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,10,uniform,manhattan,0.6887901572112098,0.6535548488267195,0.6078717948717949,0.607646779463455,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,10,uniform,euclidean,0.6915926179084074,0.6587239120147494,0.6143447293447293,0.6136749570031033,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,15,uniform,manhattan,0.6823137388926863,0.6475454379166239,0.615082621082621,0.6162534233550165,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,15,uniform,euclidean,0.6847915242652085,0.6498574837933233,0.6148091168091169,0.6168438030157073,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,20,uniform,manhattan,0.671907040328093,0.6315456347970184,0.5782592592592593,0.5700964592346587,0.0,0.0,0.0,0.0
pima-diabetes.csv,metric,strat,10,20,uniform,euclidean,0.6772043745727956,0.6334176076326189,0.5913475783475783,0.5858058624831805,0.0,0.0,0.0,0.0
