file,tests,stratified,splits,k,weight,metric,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
wine.csv,crossvalidation,not,2,3,uniform,euclidean,0.702247191011236,0.693179422306557,0.7154405480140775,0.6942005040681614,0.0,0.0,0.0,0.0
wine.csv,crossvalidation,not,3,3,uniform,euclidean,0.7582862523540489,0.7640145415507734,0.7431490293332398,0.7381587645037627,0.0,0.0,0.0,0.0
wine.csv,crossvalidation,not,5,3,uniform,euclidean,0.8206349206349206,0.8178248603248603,0.8133883436824615,0.8064802868649927,0.0,0.0,0.0,0.0
wine.csv,crossvalidation,not,10,3,uniform,euclidean,0.7931372549019609,0.772005772005772,0.7776984126984127,0.7673443598598397,0.0,0.0,0.0,0.0
wine.csv,crossvalidation,strat,2,3,uniform,euclidean,0.7638888888888888,0.7621826304892667,0.765444261995986,0.7598264508652361,0.0,0.0,0.0,0.0
wine.csv,crossvalidation,strat,3,3,uniform,euclidean,0.7921455938697318,0.7955832980129656,0.7866524705483516,0.7863396385313662,0.0,0.0,0.0,0.0
wine.csv,crossvalidation,strat,5,3,uniform,euclidean,0.8195657001539354,0.837667800036221,0.805021645021645,0.8091678736709162,0.0,0.0,0.0,0.0
wine.csv,crossvalidation,strat,10,3,uniform,euclidean,0.8035861713106295,0.8132142857142857,0.8003571428571428,0.7963049913049913,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,1,uniform,manhattan,0.9049019607843137,0.9237433862433863,0.9055555555555556,0.9071506325918091,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,1,uniform,euclidean,0.848140264877881,0.8537962962962965,0.8544444444444446,0.8453409879880468,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,2,uniform,manhattan,0.8485831613347093,0.8829100529100529,0.8428571428571429,0.8458166833166834,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,2,uniform,euclidean,0.7641189370485036,0.8112373737373737,0.7450793650793652,0.7455821738174679,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,3,uniform,manhattan,0.8665226178190574,0.8817857142857143,0.8703968253968254,0.8693863543863545,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,3,uniform,euclidean,0.784952270381837,0.8040211640211641,0.7827380952380952,0.7750126507479449,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,4,uniform,manhattan,0.8746388028895768,0.8958597883597884,0.8729365079365081,0.8718525319995907,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,4,uniform,euclidean,0.8082709838321293,0.826521164021164,0.7951984126984127,0.7926787156198921,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,5,uniform,manhattan,0.9040978672170622,0.918505291005291,0.9016666666666667,0.9049945424945426,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,5,uniform,euclidean,0.8508771929824561,0.8594179894179895,0.845,0.8453243107654872,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,7,uniform,manhattan,0.888452442380461,0.9020767195767198,0.8896428571428572,0.8888505938505938,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,7,uniform,euclidean,0.7926599587203301,0.8082539682539682,0.7937698412698413,0.7892397417397418,0.0,0.0,0.0,0.0
